dt,AverageTemperature,AverageTemperatureUncertainty,Country
1765-12-01,5.5390000000000015,2.311,France
1766-01-01,2.337,6.956,France
1766-02-01,6.3130000000000015,3.933,France
1766-03-01,9.182,2.869,France
1766-04-01,12.592,3.57,France
1766-05-01,15.169,2.055,France
1766-06-01,18.499,7.0,France
1766-07-01,18.632,4.132,France
1766-08-01,20.055999999999997,3.31,France
1766-09-01,17.819000000000006,3.587,France
1766-10-01,13.262,2.4290000000000003,France
1766-11-01,10.834000000000001,4.933,France
1766-12-01,6.066000000000002,3.689,France
1767-01-01,2.41,6.982,France
1767-02-01,9.661,7.831,France
1767-03-01,10.090000000000002,7.876,France
1767-04-01,10.591,5.952000000000001,France
1767-05-01,14.289000000000001,2.462,France
1767-06-01,17.543,3.519,France
1767-07-01,19.17,4.043,France
1767-08-01,19.626,2.306,France
1767-09-01,17.02,3.868,France
1767-10-01,13.267,2.822,France
1767-11-01,11.419,8.165,France
1767-12-01,5.348000000000001,5.425,France
1768-01-01,3.761000000000001,11.587,France
1768-02-01,7.138,8.795,France
1768-03-01,7.441000000000002,6.1,France
1768-04-01,12.088,3.814,France
1768-05-01,14.898,2.837,France
1768-06-01,17.096,4.502,France
1768-07-01,19.215,4.766,France
1768-08-01,19.081,1.794,France
1768-09-01,16.057000000000002,4.636,France
1768-10-01,12.937999999999999,4.154,France
1768-11-01,9.928999999999998,5.529,France
1768-12-01,6.876,7.479,France
1769-01-01,6.872000000000001,6.135,France
1769-02-01,7.074,3.865,France
1769-03-01,8.533999999999999,4.973,France
1769-04-01,12.279000000000002,5.983,France
1769-05-01,15.773,8.615,France
1769-06-01,17.994,4.9,France
1769-07-01,19.391,5.271,France
1769-08-01,19.132,5.367000000000001,France
1769-09-01,16.71,1.784,France
1769-10-01,9.847999999999999,2.877,France
1769-11-01,9.977,1.963,France
1769-12-01,6.775,4.175,France
1770-01-01,5.6720000000000015,7.122000000000001,France
1770-02-01,7.75,3.892,France
1770-03-01,7.487,4.57,France
1770-04-01,10.973999999999998,11.390999999999998,France
1770-05-01,14.588,2.014,France
1770-06-01,17.236,4.354,France
1770-07-01,17.559,8.007,France
1770-08-01,19.093,4.599,France
1770-09-01,17.662000000000006,3.55,France
1770-10-01,12.435,5.012,France
1770-11-01,10.19,6.824,France
1770-12-01,7.899,9.559,France
1771-01-01,7.354,7.535,France
1771-02-01,6.162000000000001,4.507,France
1771-03-01,8.293000000000001,7.808,France
1771-04-01,9.2,6.957999999999998,France
1771-05-01,15.970999999999998,11.058,France
1771-06-01,17.462,3.143,France
1771-07-01,19.86,2.113,France
1771-08-01,19.444000000000003,2.854,France
1771-09-01,16.824,2.229,France
1771-10-01,13.761,1.867,France
1771-11-01,8.527000000000001,4.599,France
1771-12-01,8.592,4.42,France
1772-01-01,5.9270000000000005,8.443999999999999,France
1772-02-01,8.367,9.961,France
1772-03-01,10.076,3.945,France
1772-04-01,12.031,4.172,France
1772-05-01,13.967,1.959,France
1772-06-01,19.214,4.9110000000000005,France
1772-07-01,19.891,3.179,France
1772-08-01,19.991,4.5,France
1772-09-01,17.319000000000006,3.5980000000000003,France
1772-10-01,14.710999999999999,2.7030000000000003,France
1772-11-01,11.483,5.593,France
1772-12-01,8.892999999999999,3.879,France
1773-01-01,6.723,2.373,France
1773-02-01,5.582000000000001,3.539,France
1773-03-01,8.805000000000003,2.279,France
1773-04-01,11.918,3.587,France
1773-05-01,14.962,3.671,France
1773-06-01,17.403000000000002,2.072,France
1773-07-01,18.685,2.353,France
1773-08-01,19.127,2.417,France
1773-09-01,17.470000000000002,2.168,France
1773-10-01,13.571000000000002,1.826,France
1773-11-01,9.064,6.699,France
1773-12-01,8.451,5.359,France
1774-01-01,5.8340000000000005,8.009,France
1774-02-01,8.323,7.212999999999999,France
1774-03-01,10.874,2.595,France
1774-04-01,13.164000000000001,5.325,France
1774-05-01,16.427,2.698,France
1774-06-01,18.736,7.502999999999999,France
1774-07-01,19.922,7.193,France
1774-08-01,20.65,3.1830000000000003,France
1774-09-01,16.295,3.4360000000000004,France
1774-10-01,12.18,4.507,France
1774-11-01,7.4049999999999985,7.731,France
1774-12-01,4.7250000000000005,5.4110000000000005,France
1775-01-01,7.632999999999999,5.037,France
1775-02-01,10.292,4.42,France
1775-03-01,10.842,1.994,France
1775-04-01,11.964,1.49,France
1775-05-01,14.911,3.62,France
1775-06-01,18.361,5.049,France
1775-07-01,19.882,1.927,France
1775-08-01,19.304000000000002,2.091,France
1775-09-01,16.964000000000002,3.047,France
1775-10-01,13.243,3.201,France
1775-11-01,9.815,6.528,France
1775-12-01,6.075,1.894,France
1776-01-01,3.335,6.2970000000000015,France
1776-02-01,8.668,4.307,France
1776-03-01,10.548,3.571,France
1776-04-01,12.209000000000001,1.587,France
1776-05-01,13.842,4.135,France
1776-06-01,18.367,3.024,France
1776-07-01,19.799,2.858,France
1776-08-01,19.913,4.3,France
1776-09-01,15.610999999999999,3.212,France
1776-10-01,13.155,3.131,France
1776-11-01,9.289,5.712999999999999,France
1776-12-01,7.29,3.267,France
1777-01-01,6.255,4.058,France
1777-02-01,6.766,5.041,France
1777-03-01,11.035,2.345,France
1777-04-01,10.653,2.082,France
1777-05-01,14.52,3.5210000000000004,France
1777-06-01,16.952,2.713,France
1777-07-01,18.304,2.062,France
1777-08-01,19.705,2.225,France
1777-09-01,17.108,4.3039999999999985,France
1777-10-01,13.292000000000002,5.016,France
1777-11-01,10.193,2.727,France
1777-12-01,5.550000000000002,2.199,France
1778-01-01,6.2940000000000005,2.979,France
1778-02-01,7.444,4.4289999999999985,France
1778-03-01,9.099,4.347,France
1778-04-01,13.536,1.936,France
1778-05-01,16.008,2.995,France
1778-06-01,17.495,5.846,France
1778-07-01,21.16,1.481,France
1778-08-01,19.805999999999997,3.894,France
1778-09-01,16.075000000000006,1.732,France
1778-10-01,12.193,6.162000000000001,France
1778-11-01,9.507,4.575,France
1778-12-01,8.232000000000001,3.193,France
1779-01-01,3.696,3.831,France
1779-02-01,8.943999999999999,8.121,France
1779-03-01,10.363,4.091,France
1779-04-01,13.961,3.724,France
1779-05-01,16.955000000000002,2.1630000000000003,France
1779-06-01,16.762999999999998,3.985,France
1779-07-01,19.649,2.588,France
1779-08-01,19.673,3.703,France
1779-09-01,18.18,2.332,France
1779-10-01,14.495999999999999,3.637,France
1779-11-01,9.771999999999998,2.843,France
1779-12-01,8.625,9.133,France
1780-01-01,4.399,4.269,France
1780-02-01,6.1190000000000015,3.103,France
1780-03-01,11.786,2.085,France
1780-04-01,13.081,3.855,France
1780-05-01,17.982,2.422,France
1780-06-01,19.253,4.636,France
1780-07-01,20.714,2.074,France
1780-08-01,20.119,4.921,France
1780-09-01,16.650000000000002,4.096,France
1780-10-01,13.6,2.681,France
1780-11-01,9.156,2.546,France
1780-12-01,5.9239999999999995,2.3480000000000003,France
1781-01-01,6.277,7.604,France
1781-02-01,8.218,10.423,France
1781-03-01,10.315,1.679,France
1781-04-01,13.062000000000001,2.83,France
1781-05-01,16.508,2.704,France
1781-06-01,18.355999999999998,2.135,France
1781-07-01,20.541,2.527,France
1781-08-01,20.123,1.499,France
1781-09-01,16.754,5.894,France
1781-10-01,12.513000000000002,1.526,France
1781-11-01,10.358,2.252,France
1781-12-01,8.631,6.461,France
1782-01-01,7.093,4.312,France
1782-02-01,3.873,8.176,France
1782-03-01,8.103000000000002,2.402,France
1782-04-01,10.854000000000001,4.315,France
1782-05-01,13.93,3.86,France
1782-06-01,19.614,2.85,France
1782-07-01,20.686999999999998,4.5,France
1782-08-01,19.658,3.68,France
1782-09-01,16.722,3.627,France
1782-10-01,11.802,4.041,France
1782-11-01,6.9419999999999975,8.291,France
1782-12-01,5.309000000000001,6.0379999999999985,France
1783-01-01,6.6979999999999995,7.982,France
1783-02-01,9.347999999999999,4.538,France
1783-03-01,8.795000000000002,2.678,France
1783-04-01,12.691999999999998,2.187,France
1783-05-01,15.595,5.17,France
1783-06-01,18.335,2.174,France
1783-07-01,20.901999999999997,2.423,France
1783-08-01,19.453,2.519,France
1783-09-01,16.504,4.377,France
1783-10-01,13.138,3.997,France
1783-11-01,8.889999999999997,3.011,France
1783-12-01,6.314,2.983,France
1784-01-01,4.9350000000000005,9.861,France
1784-02-01,4.800000000000002,7.874,France
1784-03-01,8.516000000000002,4.22,France
1784-04-01,10.18,7.923999999999999,France
1784-05-01,17.146,2.389,France
1784-06-01,18.755,2.637,France
1784-07-01,20.357,4.937,France
1784-08-01,19.026,6.978,France
1784-09-01,17.823,5.27,France
1784-10-01,10.469,4.684,France
1784-11-01,9.207999999999998,2.747,France
1784-12-01,4.4750000000000005,3.177,France
1785-01-01,6.256,4.3610000000000015,France
1785-02-01,4.6480000000000015,5.857,France
1785-03-01,4.990000000000001,3.5380000000000003,France
1785-04-01,10.297,2.9560000000000004,France
1785-05-01,15.402,4.567,France
1785-06-01,18.803,4.449,France
1785-07-01,19.593,4.271,France
1785-08-01,18.568,4.049,France
1785-09-01,17.889,2.313,France
1785-10-01,12.13,3.281,France
1785-11-01,9.441999999999998,4.739,France
1785-12-01,6.565,2.354,France
1786-01-01,6.211,2.6860000000000004,France
1786-02-01,7.468,2.391,France
1786-03-01,7.883000000000001,5.768,France
1786-04-01,12.711,4.066,France
1786-05-01,15.545,4.1160000000000005,France
1786-06-01,18.965999999999998,1.96,France
1786-07-01,19.064,4.695,France
1786-08-01,18.895,7.478,France
1786-09-01,16.686,7.756,France
1786-10-01,10.970999999999998,2.041,France
1786-11-01,7.834999999999999,6.019,France
1786-12-01,5.936,3.154,France
1787-01-01,5.62,4.511,France
1787-02-01,7.702999999999999,4.129,France
1787-03-01,10.705,4.008,France
1787-04-01,11.382,2.955,France
1787-05-01,14.097999999999999,5.1960000000000015,France
1787-06-01,18.635,4.45,France
1787-07-01,18.927,6.716,France
1787-08-01,19.795,5.3420000000000005,France
1787-09-01,16.485,3.3480000000000003,France
1787-10-01,13.421,7.61,France
1787-11-01,9.584,1.6780000000000002,France
1787-12-01,8.216000000000001,3.931,France
1788-01-01,6.806,2.318,France
1788-02-01,8.889,6.375,France
1788-03-01,10.067,3.741,France
1788-04-01,12.784999999999998,4.038,France
1788-05-01,16.379,2.71,France
1788-06-01,19.022,2.8310000000000004,France
1788-07-01,21.241999999999997,4.485,France
1788-08-01,19.172,2.216,France
1788-09-01,17.44,1.978,France
1788-10-01,12.812,2.995,France
1788-11-01,7.922999999999999,3.1010000000000004,France
1788-12-01,3.621,4.378,France
1789-01-01,5.441,6.202000000000001,France
1789-02-01,8.137,4.284,France
1789-03-01,6.6480000000000015,4.517,France
1789-04-01,11.925,2.855,France
1789-05-01,16.977999999999998,3.867,France
1789-06-01,16.705000000000002,1.831,France
1789-07-01,19.278,2.559,France
1789-08-01,19.271,1.973,France
1789-09-01,16.279,1.7990000000000002,France
1789-10-01,11.937,3.539,France
1789-11-01,7.9049999999999985,1.707,France
1789-12-01,6.9300000000000015,2.283,France
1790-01-01,6.599,4.745,France
1790-02-01,8.52,5.226,France
1790-03-01,9.904000000000002,2.391,France
1790-04-01,10.287,3.1260000000000003,France
1790-05-01,15.759,1.986,France
1790-06-01,18.561,2.553,France
1790-07-01,18.741,2.297,France
1790-08-01,19.893,2.289,France
1790-09-01,16.093,2.594,France
1790-10-01,14.24,3.031,France
1790-11-01,9.62,1.927,France
1790-12-01,7.319000000000001,8.985,France
1791-01-01,8.312999999999999,7.561,France
1791-02-01,7.675000000000002,2.277,France
1791-03-01,9.728000000000002,3.837,France
1791-04-01,13.845999999999998,2.657,France
1791-05-01,14.571,2.455,France
1791-06-01,17.86,2.611,France
1791-07-01,19.264,2.351,France
1791-08-01,20.362000000000002,1.331,France
1791-09-01,17.03,2.387,France
1791-10-01,12.546,1.412,France
1791-11-01,8.694999999999999,2.7260000000000004,France
1791-12-01,7.0230000000000015,2.4530000000000003,France
1792-01-01,6.327000000000001,5.354,France
1792-02-01,7.381,3.589,France
1792-03-01,10.15,2.199,France
1792-04-01,13.419999999999998,2.47,France
1792-05-01,14.884,1.741,France
1792-06-01,17.863,1.52,France
1792-07-01,19.421,2.64,France
1792-08-01,19.33,2.303,France
1792-09-01,15.902999999999999,3.455,France
1792-10-01,13.52,2.211,France
1792-11-01,9.34,3.134,France
1792-12-01,7.12,3.293,France
1793-01-01,4.5600000000000005,4.522,France
1793-02-01,8.459,5.181,France
1793-03-01,9.437999999999999,4.019,France
1793-04-01,10.829999999999998,2.986,France
1793-05-01,14.379000000000001,2.03,France
1793-06-01,17.289,3.768,France
1793-07-01,21.553,6.269,France
1793-08-01,20.291,5.577000000000001,France
1793-09-01,16.553,2.65,France
1793-10-01,13.965,3.857,France
1793-11-01,9.925999999999998,5.614,France
1793-12-01,8.097999999999999,2.854,France
1794-01-01,6.447,5.289,France
1794-02-01,9.822000000000001,7.702000000000001,France
1794-03-01,11.21,2.177,France
1794-04-01,14.227,2.396,France
1794-05-01,15.011,3.458,France
1794-06-01,17.832,5.025,France
1794-07-01,21.164,6.647,France
1794-08-01,18.962,2.859,France
1794-09-01,15.840000000000002,2.826,France
1794-10-01,12.890999999999998,2.6260000000000003,France
1794-11-01,10.274000000000001,2.904,France
1794-12-01,5.352,2.704,France
1795-01-01,2.431,5.584,France
1795-02-01,6.915,7.858,France
1795-03-01,9.158999999999999,2.66,France
1795-04-01,12.944,2.906,France
1795-05-01,15.921,4.8,France
1795-06-01,17.804000000000006,2.641,France
1795-07-01,18.43,3.724,France
1795-08-01,19.851,2.87,France
1795-09-01,17.803,4.405,France
1795-10-01,14.662,3.656,France
1795-11-01,8.578,3.151,France
1795-12-01,8.562000000000001,3.19,France
1796-01-01,8.599,3.535,France
1796-02-01,7.849,1.883,France
1796-03-01,7.392000000000001,3.199,France
1796-04-01,12.121,1.869,France
1796-05-01,14.918,1.75,France
1796-06-01,17.873,4.082,France
1796-07-01,18.964,3.05,France
1796-08-01,19.961,4.487,France
1796-09-01,18.111,4.645,France
1796-10-01,12.855,1.824,France
1796-11-01,9.382,3.319,France
1796-12-01,4.255000000000001,4.971,France
1797-01-01,7.131,7.956,France
1797-02-01,7.5729999999999995,3.14,France
1797-03-01,8.196000000000002,2.767,France
1797-04-01,12.002999999999998,3.633,France
1797-05-01,15.837,2.841,France
1797-06-01,16.605999999999998,2.815,France
1797-07-01,20.61,2.694,France
1797-08-01,19.85,2.962,France
1797-09-01,16.720000000000002,4.336,France
1797-10-01,12.420000000000002,2.565,France
1797-11-01,9.287999999999998,3.13,France
1797-12-01,8.093,3.587,France
1798-01-01,6.961,2.167,France
1798-02-01,7.356,2.536,France
1798-03-01,9.242,2.217,France
1798-04-01,12.828,1.81,France
1798-05-01,15.772,4.452,France
1798-06-01,18.422,2.49,France
1798-07-01,19.785,3.0980000000000003,France
1798-08-01,20.069000000000003,5.629,France
1798-09-01,16.825,3.5660000000000003,France
1798-10-01,12.953,3.0610000000000004,France
1798-11-01,9.396999999999998,3.567,France
1798-12-01,5.391,2.672,France
1799-01-01,3.92,2.75,France
1799-02-01,7.825,2.9610000000000003,France
1799-03-01,8.600000000000001,3.069,France
1799-04-01,10.246,4.252,France
1799-05-01,13.940999999999999,1.875,France
1799-06-01,17.256,3.435,France
1799-07-01,19.012,3.079,France
1799-08-01,19.014,1.619,France
1799-09-01,16.893,3.31,France
1799-10-01,12.921,2.514,France
1799-11-01,8.825999999999997,2.7,France
1799-12-01,4.215,2.01,France
1800-01-01,7.497999999999999,2.289,France
1800-02-01,7.062,4.6930000000000005,France
1800-03-01,7.8370000000000015,4.023,France
1800-04-01,13.961,2.184,France
1800-05-01,16.378,1.761,France
1800-06-01,16.785,1.834,France
1800-07-01,20.129,1.507,France
1800-08-01,19.974,2.694,France
1800-09-01,16.930999999999997,2.832,France
1800-10-01,12.556,3.045,France
1800-11-01,10.088,2.568,France
1800-12-01,6.755000000000001,2.6860000000000004,France
1801-01-01,7.609,1.768,France
1801-02-01,7.629,1.5419999999999998,France
1801-03-01,10.927,1.891,France
1801-04-01,12.053,2.119,France
1801-05-01,15.700999999999999,2.448,France
1801-06-01,17.248,2.132,France
1801-07-01,19.157,3.482,France
1801-08-01,19.129,2.188,France
1801-09-01,17.238,2.0340000000000003,France
1801-10-01,13.385000000000002,1.773,France
1801-11-01,9.742,1.913,France
1801-12-01,7.491,4.351,France
1802-01-01,4.123,2.555,France
1802-02-01,7.388,2.067,France
1802-03-01,9.735,2.608,France
1802-04-01,12.431,2.253,France
1802-05-01,15.085999999999999,2.548,France
1802-06-01,19.109,2.172,France
1802-07-01,18.785999999999998,2.184,France
1802-08-01,21.301,2.059,France
1802-09-01,17.781000000000006,3.365,France
1802-10-01,14.493,3.864,France
1802-11-01,9.741,2.664,France
1802-12-01,7.455,2.607,France
1803-01-01,5.261,3.758,France
1803-02-01,4.3420000000000005,3.393,France
1803-03-01,8.946000000000002,2.79,France
1803-04-01,13.454999999999998,2.513,France
1803-05-01,14.147,2.087,France
1803-06-01,18.051,1.869,France
1803-07-01,20.701999999999998,1.985,France
1803-08-01,20.595,2.529,France
1803-09-01,15.850999999999999,1.68,France
1803-10-01,12.444,3.07,France
1803-11-01,9.884,2.724,France
1803-12-01,7.717,3.457,France
1804-01-01,9.371,4.999,France
1804-02-01,5.8229999999999995,2.729,France
1804-03-01,8.631,4.0710000000000015,France
1804-04-01,11.934000000000001,2.427,France
1804-05-01,16.803,1.736,France
1804-06-01,19.543,1.606,France
1804-07-01,19.393,3.2060000000000004,France
1804-08-01,19.046,2.345,France
1804-09-01,17.562,4.284,France
1804-10-01,13.177999999999999,2.222,France
1804-11-01,10.219,4.44,France
1804-12-01,5.609,4.098,France
1805-01-01,5.331,2.264,France
1805-02-01,7.059,2.855,France
1805-03-01,9.109000000000002,1.92,France
1805-04-01,10.561,3.512,France
1805-05-01,14.107999999999999,1.508,France
1805-06-01,17.089000000000002,2.662,France
1805-07-01,18.542,2.381,France
1805-08-01,19.143,2.5380000000000003,France
1805-09-01,17.259,3.091,France
1805-10-01,11.289,2.246,France
1805-11-01,7.155999999999999,2.9930000000000003,France
1805-12-01,5.996,1.781,France
1806-01-01,7.747000000000001,2.148,France
1806-02-01,8.686,3.755,France
1806-03-01,9.247000000000002,2.595,France
1806-04-01,10.069,3.568,France
1806-05-01,16.374000000000002,2.298,France
1806-06-01,18.430999999999997,1.948,France
1806-07-01,19.28,1.7919999999999998,France
1806-08-01,19.182000000000002,2.362,France
1806-09-01,16.924,2.737,France
1806-10-01,12.964,1.526,France
1806-11-01,10.707,1.937,France
1806-12-01,9.663,2.812,France
1807-01-01,5.256,2.611,France
1807-02-01,8.016,4.863,France
1807-03-01,6.7440000000000015,4.432,France
1807-04-01,10.655,2.392,France
1807-05-01,15.962,2.096,France
1807-06-01,17.502,1.825,France
1807-07-01,20.903,3.452,France
1807-08-01,21.174,2.615,France
1807-09-01,16.141000000000002,1.565,France
1807-10-01,14.225,1.775,France
1807-11-01,9.258,2.604,France
1807-12-01,5.7280000000000015,2.014,France
1808-01-01,5.6770000000000005,2.734,France
1808-02-01,5.3420000000000005,2.552,France
1808-03-01,6.506000000000001,5.2570000000000014,France
1808-04-01,9.909,1.721,France
1808-05-01,16.723,4.0280000000000005,France
1808-06-01,17.011,1.761,France
1808-07-01,20.930999999999997,1.608,France
1808-08-01,19.356,2.292,France
1808-09-01,16.358,3.495,France
1808-10-01,10.469,1.858,France
1808-11-01,9.215,2.407,France
1808-12-01,3.98,2.095,France
1809-01-01,6.426,4.42,France
1809-02-01,9.279,3.198,France
1809-03-01,9.009,3.354,France
1809-04-01,8.697000000000001,4.756,France
1809-05-01,15.232999999999999,2.947,France
1809-06-01,17.077,1.798,France
1809-07-01,18.093,1.722,France
1809-08-01,18.438,1.596,France
1809-09-01,15.445,2.645,France
1809-10-01,12.034,5.405,France
1809-11-01,7.334999999999999,2.95,France
1809-12-01,7.2040000000000015,4.301,France
1810-01-01,3.427,6.134,France
1810-02-01,5.5889999999999995,4.934,France
1810-03-01,10.942,2.701,France
1810-04-01,11.325,4.015,France
1810-05-01,14.292,3.049,France
1810-06-01,16.684,3.594,France
1810-07-01,17.665,3.475,France
1810-08-01,18.217,2.648,France
1810-09-01,16.891000000000002,1.844,France
1810-10-01,12.532,4.716,France
1810-11-01,9.225,3.1010000000000004,France
1810-12-01,7.602,3.526,France
1811-01-01,4.1240000000000006,3.437,France
1811-02-01,8.433,5.127000000000002,France
1811-03-01,10.529000000000002,2.759,France
1811-04-01,12.505999999999998,1.6880000000000002,France
1811-05-01,16.173000000000002,3.563,France
1811-06-01,18.162,3.814,France
1811-07-01,19.3,2.945,France
1811-08-01,18.41,4.545,France
1811-09-01,16.836000000000002,3.015,France
1811-10-01,14.295,4.952,France
1811-11-01,10.061,5.315,France
1811-12-01,6.5889999999999995,3.128,France
1812-01-01,3.467,3.044,France
1812-02-01,7.735,1.635,France
1812-03-01,7.6960000000000015,3.249,France
1812-04-01,9.728,3.156,France
1812-05-01,15.333,2.94,France
1812-06-01,17.118000000000002,1.546,France
1812-07-01,18.432,2.185,France
1812-08-01,18.781,5.057,France
1812-09-01,15.918,1.597,France
1812-10-01,12.63,3.723,France
1812-11-01,7.845999999999999,3.309,France
1812-12-01,4.019,3.783,France
1813-01-01,4.058999999999998,4.859,France
1813-02-01,8.247,1.933,France
1813-03-01,8.302000000000001,8.247,France
1813-04-01,12.138,1.4780000000000002,France
1813-05-01,16.079,6.349,France
1813-06-01,16.648,3.216,France
1813-07-01,17.631,2.09,France
1813-08-01,17.985,1.536,France
1813-09-01,15.700999999999999,2.298,France
1813-10-01,12.856,1.809,France
1813-11-01,9.133,2.459,France
1813-12-01,6.574000000000002,2.152,France
1814-01-01,3.856,3.698,France
1814-02-01,4.248,1.555,France
1814-03-01,7.094000000000001,2.853,France
1814-04-01,12.074000000000002,1.937,France
1814-05-01,13.071,1.818,France
1814-06-01,16.929000000000002,1.954,France
1814-07-01,18.727999999999998,3.265,France
